date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:32:59	477/477	---M--	200	added ('OK')	image/png	etag:%2265bca73c-1dd%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/briefcase.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/briefcase.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:59	389/389	---M--	200	added ('OK')	image/png	etag:%2265bca73c-185%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/cc-warning.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/cc-warning.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:32:59	2649/2649	---M--	200	added ('OK')	image/png	etag:%2265bca73c-a59%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/oneplus-lg.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/oneplus-lg.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:00	851/851	---M--	200	added ('OK')	image/png	etag:%2265bca73c-353%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/magic-mouse.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/magic-mouse.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:00	2362/2362	---M--	200	added ('OK')	image/png	etag:%2265bca73c-93a%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/imac-pro.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/imac-pro.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:01	1740/1740	---M--	200	added ('OK')	image/png	etag:%2265bca73c-6cc%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/note10.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/note10.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:02	1252/1252	---M--	200	added ('OK')	image/png	etag:%2265bca73c-4e4%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/iphone.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/iphone.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:02	3113/3113	---M--	200	added ('OK')	image/png	etag:%2265bca73c-c29%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/mi-tv.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/mi-tv.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:03	1097/1097	---M--	200	added ('OK')	image/png	etag:%2265bca73c-449%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/logitech-mx.png	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/products/logitech-mx.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:04	88156/88156	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-1585c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/jquery/jquery.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/jquery/jquery.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:04	20824/20824	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-5158%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/popper/popper.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/popper/popper.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:05	98788/98788	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-181e4%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/js/bootstrap.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/js/bootstrap.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:06	19622/19622	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-4ca6%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:07	21150/21150	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-529e%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/hammer/hammer.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/hammer/hammer.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:08	40265/40265	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-9d49%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/typeahead-js/typeahead.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/typeahead-js/typeahead.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:09	74695/74695	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-123c7%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/i18n/i18n.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/i18n/i18n.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:12	21686/21686	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-54b6%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/js/menu.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/js/menu.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:13	11268/11268	---M--	200	added ('OK')	application/javascript	etag:%2265bca740-2c04%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/main.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/main.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:15	487745/487745	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-77141%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/apex-charts/apexcharts.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/apex-charts/apexcharts.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:15	8297/8297	---M--	200	added ('OK')	application/javascript	etag:%2265bca73d-2069%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-ecommerce-dashboard.js	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/app-ecommerce-dashboard.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html)
23:33:15	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Mar%202024%2022:33:15%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.eot	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.eot	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.css)
23:33:16	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Mar%202024%2022:33:16%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.woff2	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.woff2	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.css)
23:33:17	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Mar%202024%2022:33:16%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.woff	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.woff	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.css)
23:33:17	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Mar%202024%2022:33:17%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.ttf	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.ttf	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.css)
23:33:17	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Mar%202024%2022:33:17%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.svg?	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxiconsd41d.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.css)
23:33:20	115680/115680	---M--	200	added ('OK')	font/woff2	etag:%2265bca73c-1c3e0%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons/boxicons.woff2	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons/boxicons.woff2	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.css)
23:33:21	405670/405670	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265bca73c-630a6%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons/boxicons.eot	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons/boxicons.eot	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.css)
23:33:21	321020/321020	---M--	200	added ('OK')	font/woff	etag:%2265bca73c-4e5fc%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons/boxicons.woff	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons/boxicons.woff	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.css)
23:33:26	25452/25452	---M--	200	added ('OK')	font/woff2	etag:%2265bca73c-636c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/fontawesome/fa-regular-400.woff2	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/fontawesome/fa-regular-400.woff2	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/fontawesome.css)
23:33:27	68004/68004	---M--	200	added ('OK')	application/octet-stream	etag:%2265bca73c-109a4%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/fontawesome/fa-regular-400.ttf	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/fontawesome/fa-regular-400.ttf	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/fontawesome.css)
23:33:28	320944/320944	---M--	200	added ('OK')	application/octet-stream	etag:%2265bca73c-4e5b0%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons/boxicons.ttf	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons/boxicons.ttf	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.css)
23:33:30	1242122/1242122	---M--	200	added ('OK')	image/svg+xml	etag:%2265bca73c-12f40a%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons/boxicons.svg?	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons/boxiconsd41d.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/boxicons.css)
23:33:30	156496/156496	---M--	200	added ('OK')	font/woff2	etag:%2265bca73c-26350%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/fontawesome/fa-solid-900.woff2	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/fontawesome/fa-solid-900.woff2	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/fontawesome.css)
23:33:31	117372/117372	---M--	200	added ('OK')	font/woff2	etag:%2265bca73c-1ca7c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/fontawesome/fa-brands-400.woff2	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/fontawesome/fa-brands-400.woff2	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/fontawesome.css)
23:33:31	283/283	---M--	200	added ('OK')	image/svg+xml	etag:%2265bca73c-11b%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/xx.svg	C:/Users/dalih/Downloads/T/template_1.0/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/flags/4x3/xx.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css)
